case_number,latitude,longitude,cluster
JK215821,41.859768,-87.72011,0
JK214462,41.950703,-87.66468,0
JK214452,41.742275,-87.651085,0
JK214441,41.776672,-87.68846,0
JK214450,41.949345,-87.782455,0
JK216743,41.750298,-87.62298,0
JK216750,41.750298,-87.62298,0
JK214437,41.909454,-87.75945,0
JK214460,41.748295,-87.64883,0
JK214576,41.748253,-87.64883,0
JK214443,41.857857,-87.710304,0
JK214447,41.95483,-87.71158,0
JK215740,41.998314,-87.70699,0
JK215234,41.927483,-87.70481,0
JK214995,41.90379,-87.65567,0
JK229790,41.884766,-87.658844,0
JK214430,41.815575,-87.69246,0
JK214492,41.915516,-87.71243,0
JK214431,41.91024,-87.69485,0
JK214432,41.879845,-87.771385,0
JK214433,41.810883,-87.6066,0
JK214435,41.87362,-87.711395,0
JK215055,41.892696,-87.62675,0
JK214756,41.903336,-87.66828,0
JK214724,41.880196,-87.665146,0
JK214807,41.85974,-87.62081,0
JK214848,41.903164,-87.7337,0
JK214454,41.964382,-87.881134,-1
JK214481,41.748238,-87.64883,0
JK214886,41.843018,-87.617226,0
JK214818,41.755356,-87.65022,0
JK214409,41.761726,-87.56482,0
JK215270,41.93293,-87.63621,0
JK214398,41.99651,-87.6996,0
JK214421,41.906597,-87.65983,0
JK214688,41.716717,-87.550995,0
JK214399,41.7624,-87.57622,0
JK214405,41.902992,-87.72144,0
JK214396,41.70045,-87.65599,0
JK214420,41.73775,-87.60121,0
JK214404,41.88102,-87.701744,0
JK214393,41.994873,-87.69467,0
JK216541,41.914436,-87.705185,0
JK214613,41.78446,-87.7014,0
JK214391,41.846325,-87.7054,0
JK214389,41.779793,-87.63183,0
JK214381,41.93743,-87.64918,0
JK214920,41.879692,-87.73155,0
JK214534,41.870968,-87.70451,0
JK214621,41.757195,-87.63568,0
JK214636,41.796314,-87.5809,0
JK216045,41.785904,-87.726105,0
JK214527,41.747723,-87.59679,0
JK214397,41.839584,-87.73293,0
JK214761,41.942852,-87.718285,0
JK219053,41.934486,-87.730255,0
JK214867,41.771076,-87.61968,0
JK215110,41.738575,-87.56483,0
JK214751,41.81877,-87.68471,0
JK214557,41.823147,-87.66659,0
JK214382,41.849308,-87.70151,0
JK214526,41.77058,-87.621826,0
JK214375,41.75077,-87.6351,0
JK215572,41.968372,-87.7163,0
JK215068,41.72629,-87.561485,0
JK214778,41.79649,-87.735504,0
JK214598,41.892567,-87.6356,0
JK214827,41.907154,-87.63968,0
JK214390,41.867786,-87.66026,0
JK214380,41.866936,-87.62414,0
JK214360,41.911068,-87.70568,0
JK214701,41.897064,-87.67221,0
JK214386,41.919224,-87.72662,0
JK214350,41.813465,-87.66996,0
JK214359,41.730743,-87.6205,0
JK214457,41.707565,-87.56329,0
JK214648,41.872658,-87.62596,0
JK215329,41.882877,-87.69813,0
JK214832,41.72629,-87.561485,0
JK215028,41.695988,-87.59665,0
JK214438,41.816032,-87.616776,0
JK214869,41.941723,-87.822784,-1
JK217509,41.827385,-87.623924,0
JK214606,41.91906,-87.65218,0
JK214331,41.692894,-87.661865,0
JK214769,41.81665,-87.68593,0
JK214336,41.9191,-87.71769,0
JK214830,41.88443,-87.6638,0
JK214938,41.767582,-87.580025,0
JK214356,41.902958,-87.6932,0
JK218383,41.903305,-87.67007,0
JK214330,41.759075,-87.64182,0
JK214329,41.86399,-87.69334,0
JK214385,41.789528,-87.67781,0
JK214334,41.92449,-87.72609,0
JK214931,41.738285,-87.561165,0
JK214801,41.91878,-87.64975,0
JK214471,41.904346,-87.640366,0
JK214902,41.733017,-87.60342,0
JK214377,41.917248,-87.71953,0
JK214739,41.831345,-87.67171,0
JK214956,41.754593,-87.74153,3
JK214318,41.98227,-87.80694,-1
JK217626,41.882393,-87.627846,0
JK214714,41.88093,-87.709435,0
JK214322,41.809544,-87.66865,0
JK214346,41.891926,-87.628075,0
JK214314,41.77854,-87.67511,0
JK214323,41.80967,-87.59443,0
JK214696,41.911465,-87.79487,-1
JK214658,41.785282,-87.58658,0
JK214741,41.95008,-87.72276,0
JK214726,41.918407,-87.68355,0
JK214955,41.887722,-87.655136,0
JK214317,41.88309,-87.65052,0
JK214376,41.8744,-87.64007,0
JK214707,41.91996,-87.77234,0
JK214302,41.88493,-87.750336,0
JK214290,41.80866,-87.66097,0
JK214315,41.789204,-87.70344,0
JK230805,41.90529,-87.68832,0
JK214288,41.874504,-87.71368,0
JK214324,41.986298,-87.6567,0
JK216070,41.893257,-87.62917,0
JK214321,41.793064,-87.7389,0
JK215823,41.866314,-87.61012,0
JK214372,41.77606,-87.61552,0
JK219332,41.94591,-87.65547,0
JK214301,41.96169,-87.72051,0
JK214282,41.99774,-87.689186,0
JK216918,41.665043,-87.620026,0
JK214286,41.89723,-87.75565,0
JK214307,41.98414,-87.8078,-1
JK214277,41.87604,-87.690796,0
JK215946,41.87003,-87.708824,0
JK216596,41.946285,-87.67611,0
JK214292,41.92516,-87.6674,0
JK214364,41.898663,-87.74708,0
JK214280,41.875156,-87.66791,0
JK214272,41.792446,-87.622406,0
JK214276,41.81256,-87.60443,0
JK214451,41.794678,-87.674324,0
JK214766,41.798256,-87.69515,0
JK214281,41.87232,-87.680695,0
JK220480,41.7966,-87.6951,0
JK214325,41.802036,-87.62049,0
JK214234,41.81082,-87.59379,0
JK214244,41.934162,-87.75496,0
JK214245,41.880257,-87.76412,0
JK214248,41.879124,-87.75351,0
JK214289,41.888165,-87.62294,0
JK214223,41.897736,-87.74687,0
JK214278,41.78528,-87.69356,0
JK214226,41.903305,-87.67007,0
JK214270,41.72937,-87.57067,0
JK214224,41.93743,-87.64918,0
JK214242,41.730206,-87.60839,0
JK214221,41.76879,-87.64762,0
JK214207,41.74033,-87.54539,0
JK214231,41.96228,-87.66234,0
JK214219,41.907085,-87.72157,0
JK214214,41.90006,-87.721344,0
JK214419,41.97486,-87.89037,-1
JK214210,41.978992,-87.65994,0
JK214400,41.919975,-87.68095,0
JK214979,41.818962,-87.691635,0
JK214908,41.7709,-87.62794,0
JK223958,41.722134,-87.59934,0
JK214755,41.91567,-87.69741,0
JK214401,41.924126,-87.75468,0
JK214306,41.851948,-87.618996,0
JK214639,41.99493,-87.69589,0
JK214188,41.853268,-87.7053,0
JK216140,41.94613,-87.67005,0
JK214312,41.85863,-87.653404,0
JK214173,41.82425,-87.68612,0
JK214166,41.75664,-87.6119,0
JK214957,41.953472,-87.74355,0
JK214174,41.852386,-87.66116,0
JK214171,41.766403,-87.65051,0
JK215356,41.886017,-87.62452,0
JK219940,41.701866,-87.55959,0
JK214191,41.870255,-87.745865,0
JK214154,41.769184,-87.62573,0
JK214170,41.8823,-87.760765,0
JK214176,41.840107,-87.71101,0
JK214169,41.780945,-87.621994,0
JK214141,41.764736,-87.63343,0
JK214155,41.953976,-87.69767,0
JK214121,41.998734,-87.660614,0
JK214146,41.742306,-87.55759,0
JK214126,41.80044,-87.731575,0
JK214147,41.941433,-87.73464,0
JK214310,41.88115,-87.68743,0
JK214216,41.790585,-87.736565,0
JK220890,41.657597,-87.60341,1
JK214665,41.745388,-87.545494,0
JK216122,41.89454,-87.624245,0
JK214261,41.870968,-87.73781,0
JK214137,41.931583,-87.742744,0
JK214130,41.838017,-87.695045,0
JK214308,41.948845,-87.7487,0
JK214133,41.896275,-87.732285,0
JK214105,41.776077,-87.61552,0
JK214113,41.8892,-87.63186,0
JK214075,41.878864,-87.74277,0
JK214092,41.768925,-87.582855,0
JK214089,41.990616,-87.68319,0
JK214230,41.657997,-87.59759,1
JK214109,41.968426,-87.71123,0
JK214080,41.885742,-87.631714,0
JK214227,41.964767,-87.638916,0
JK214295,41.891026,-87.6191,0
JK214114,41.886917,-87.616615,0
JK214101,41.874054,-87.62422,0
JK214074,41.880333,-87.75814,0
JK233936,41.795773,-87.75339,-1
JK216978,41.732254,-87.6614,0
JK214097,41.809345,-87.61892,0
JK214078,41.944897,-87.77277,0
JK215086,41.96005,-87.637695,-1
JK214153,41.82266,-87.615944,0
JK214145,41.899967,-87.62655,0
JK215789,41.896885,-87.67336,0
JK216466,41.993126,-87.65548,0
JK214765,41.90828,-87.70789,0
JK216289,41.750004,-87.67313,0
JK214684,41.918247,-87.712494,0
JK215006,41.914177,-87.736244,0
JK214106,41.866314,-87.68603,0
JK214841,41.853836,-87.62552,0
JK216228,41.76917,-87.56653,0
JK214082,41.885483,-87.62794,0
JK214148,41.868385,-87.63923,0
JK214081,41.895763,-87.68573,0
JK214037,41.880672,-87.72996,0
JK214030,41.981052,-87.66837,0
JK214050,41.75054,-87.60764,0
JK214764,41.682636,-87.62881,0
JK214025,41.930946,-87.78896,0
JK214060,41.986107,-87.6581,0
JK214115,41.892017,-87.62417,0
JK214965,41.866478,-87.69883,0
JK214116,41.905426,-87.68221,0
JK214020,41.72136,-87.633965,0
JK214043,41.84886,-87.73226,0
JK214045,41.965816,-87.66685,0
JK214011,41.779114,-87.60462,0
JK214067,41.791077,-87.58046,0
JK214018,41.976284,-87.76142,0
JK214999,41.990616,-87.68319,0
JK214203,41.777416,-87.68519,0
JK215184,41.97043,-87.65625,0
JK214024,41.81498,-87.60757,0
JK214727,41.969543,-87.77177,0
JK216733,41.898,-87.73236,0
JK214197,41.97707,-87.69409,0
JK214046,41.935547,-87.64272,0
JK214976,41.93067,-87.720825,0
JK214781,41.768013,-87.64692,0
JK215105,41.775547,-87.649536,0
JK215193,41.757587,-87.612656,0
JK214138,41.930893,-87.640755,0
JK213986,41.78456,-87.62544,0
JK214013,41.839054,-87.70509,0
JK214165,41.895004,-87.62153,0
JK213991,41.905376,-87.669624,0
JK213965,41.931522,-87.74759,0
JK213976,41.735,-87.66305,0
JK213958,41.776394,-87.6982,0
JK214005,41.889538,-87.748924,0
JK213977,41.802372,-87.59619,0
JK216014,41.875797,-87.75155,0
JK214266,41.799004,-87.601295,0
JK213992,41.91795,-87.67763,0
JK213974,41.88049,-87.745964,0
JK214737,41.8995,-87.75694,0
JK215018,41.679745,-87.63159,0
JK214090,41.969616,-87.64613,0
JK214482,41.700333,-87.563194,0
JK239230,41.751373,-87.596565,0
JK213981,41.747128,-87.60022,0
JK237017,41.925083,-87.673195,0
JK213968,41.67357,-87.63816,0
JK215252,41.98823,-87.65676,0
JK213945,41.78603,-87.66195,0
JK213959,41.79722,-87.664665,0
JK214010,41.979984,-87.7702,0
JK215341,41.68076,-87.64095,0
JK213972,41.71774,-87.62736,0
JK215190,41.737705,-87.715485,-1
JK237046,41.90483,-87.75584,0
JK214574,41.779236,-87.68526,0
JK215455,41.805126,-87.608894,0
JK214095,41.891865,-87.63408,0
JK222828,41.933685,-87.72156,0
JK217564,41.750042,-87.62701,0
JK213997,41.854897,-87.6482,0
JK214038,41.84436,-87.716446,0
JK213910,41.715714,-87.64306,0
JK213942,41.92499,-87.680954,0
JK213924,41.90114,-87.663025,0
JK214257,41.883728,-87.674255,0
JK213902,41.97825,-87.66834,0
JK213923,41.86935,-87.7454,0
JK215838,41.814587,-87.70423,0
JK213922,41.789616,-87.691246,0
JK213966,41.803673,-87.70385,0
JK213932,41.878433,-87.75827,0
JK213939,41.773876,-87.588806,0
JK214008,41.998272,-87.88989,-1
JK213881,41.87988,-87.6847,0
JK213876,41.759193,-87.62478,0
JK213900,41.892025,-87.76054,0
JK213861,41.826687,-87.66548,0
JK213868,41.876587,-87.76029,0
JK213886,41.793533,-87.675934,0
JK214410,41.941456,-87.75554,0
JK213879,41.865837,-87.659096,0
JK213846,41.785686,-87.61654,0
JK214291,41.87383,-87.69259,0
JK214017,41.90993,-87.780136,0
JK213905,41.8661,-87.65974,0
JK214927,41.9005,-87.63772,0
JK233485,41.868164,-87.62744,0
JK216873,41.746155,-87.64634,0
JK213843,41.7315,-87.65807,0
JK213838,41.881733,-87.75161,0
JK213845,41.68178,-87.6727,0
JK213909,41.88656,-87.716064,0
JK213897,41.87397,-87.625984,0
JK213819,41.891403,-87.62806,0
JK213826,41.6956,-87.622,0
JK213818,41.891403,-87.62806,0
JK213844,41.93579,-87.73939,0
JK213831,41.76514,-87.58365,0
JK213954,41.793533,-87.675934,0
JK213850,41.79153,-87.71415,0
JK213896,41.90437,-87.63146,0
JK214799,41.997158,-87.65703,0
JK213822,41.79029,-87.62398,0
JK213827,41.858276,-87.72738,0
JK218689,41.729065,-87.60464,0
JK214152,41.973972,-87.659805,0
JK213817,41.773212,-87.6908,0
JK213847,41.74033,-87.54539,0
JK213779,41.76816,-87.64204,0
JK217462,41.77783,-87.71661,0
JK215175,41.74197,-87.55273,0
JK218511,41.80694,-87.62277,0
JK217152,41.80218,-87.610664,0
JK214172,41.886757,-87.7651,0
JK230913,41.778324,-87.58506,0
JK213866,41.764206,-87.58964,0
JK213840,41.757088,-87.66528,0
JK218834,41.88792,-87.62802,0
JK218443,41.780277,-87.68115,0
JK228577,41.844162,-87.6952,0
JK213788,41.90437,-87.63146,0
JK213792,41.90996,-87.77767,0
JK213782,41.9931,-87.689735,0
JK213777,41.880997,-87.75019,0
JK214970,41.748295,-87.64883,0
JK214136,41.754116,-87.55033,0
JK213794,41.760452,-87.65764,0
JK213753,41.867664,-87.69838,0
JK214022,41.96384,-87.73217,0
JK214023,41.77002,-87.69134,0
JK213802,41.91767,-87.658936,0
JK221189,41.913376,-87.670204,0
JK213757,41.799,-87.66715,0
JK213739,41.974186,-87.65775,0
JK216235,41.962975,-87.71158,0
JK213764,41.851875,-87.69751,0
JK213743,41.868217,-87.630455,0
JK223946,41.703354,-87.5942,-1
JK215983,41.871788,-87.63357,0
JK213771,41.932964,-87.67907,0
JK214901,41.96642,-87.6871,0
JK218560,41.89181,-87.757935,0
JK239492,41.98081,-87.692795,0
JK213747,41.898,-87.72494,0
JK213781,41.722946,-87.62507,0
JK213691,41.76166,-87.558235,0
JK217491,41.83569,-87.645004,0
JK213700,41.915497,-87.64358,0
JK213984,41.756275,-87.59792,0
JK213704,41.7799,-87.63583,0
JK216613,41.752895,-87.61752,0
JK217090,41.77732,-87.615555,0
JK213706,41.750168,-87.64524,0
JK213679,41.65413,-87.60502,1
JK213669,41.91932,-87.724174,0
JK213778,41.748493,-87.60389,0
JK213670,41.885536,-87.65499,0
JK213723,41.77245,-87.64629,0
JK217430,41.9706,-87.715866,0
JK213898,41.966217,-87.69373,0
JK215883,41.9254,-87.65231,0
JK214371,41.87442,-87.62556,0
JK213983,41.784973,-87.61445,0
JK213731,41.871788,-87.67758,0
JK216196,41.8297,-87.64678,0
JK213662,41.805912,-87.605255,0
JK217511,41.977608,-87.846466,-1
JK215994,41.823177,-87.61854,0
JK213855,41.9027,-87.63288,0
JK213660,41.93258,-87.65736,0
JK213698,41.678757,-87.66021,0
JK213842,41.837955,-87.60811,0
JK214300,41.774063,-87.596054,0
JK213870,41.786823,-87.63279,0
JK213730,41.761253,-87.61999,0
JK213629,41.877815,-87.73896,0
JK213639,41.806637,-87.748024,5
JK213608,41.866997,-87.62742,0
JK213907,41.92138,-87.7279,0
JK213622,41.72654,-87.62233,0
JK214753,41.808987,-87.61019,0
JK226009,41.790836,-87.70961,0
JK225923,41.845528,-87.69885,0
JK220763,41.813957,-87.61828,0
JK213621,41.80659,-87.70393,0
JK213699,41.75295,-87.55406,0
JK222635,41.94045,-87.651085,0
JK213592,41.813805,-87.70471,0
JK213593,41.84553,-87.698456,0
JK213597,41.78492,-87.6206,0
JK213814,41.774815,-87.78982,-1
JK213579,41.892002,-87.628075,0
JK213589,41.880432,-87.72811,0
JK213581,41.88556,-87.65365,0
JK213927,41.87231,-87.742874,0
JK217253,41.871426,-87.62416,0
JK213644,41.972027,-87.77392,0
JK213635,41.88771,-87.61714,0
JK214241,41.713215,-87.5377,2
JK228472,41.75331,-87.648964,0
JK224977,41.964024,-87.72302,0
JK223881,41.746212,-87.64877,0
JK213825,41.952644,-87.698204,0
JK216661,41.76309,-87.63458,0
JK213575,41.909637,-87.74527,0
JK213561,41.913876,-87.645294,0
JK213549,41.746834,-87.65519,0
JK213585,41.77784,-87.61556,0
JK213557,41.968765,-87.68866,0
JK213934,41.819572,-87.62149,0
JK213776,41.816086,-87.701,0
JK213567,41.884483,-87.63001,0
JK213663,41.772556,-87.57402,0
JK219616,41.76557,-87.69061,0
JK213543,41.765446,-87.62691,0
JK216071,41.769817,-87.67245,0
JK218226,41.751026,-87.55096,0
JK213556,41.89084,-87.71374,0
JK213913,41.88113,-87.63674,0
JK213540,41.874508,-87.69611,0
JK213650,41.96572,-87.836685,-1
JK213765,41.881016,-87.63234,0
JK217067,41.75185,-87.55749,0
JK221525,41.671368,-87.652664,-1
JK213531,41.830814,-87.69483,0
JK213785,41.881016,-87.63234,0
JK213546,41.746346,-87.653625,0
JK213524,41.904766,-87.77424,0
JK213553,41.860134,-87.72378,0
JK213946,41.91082,-87.79642,-1
JK213521,41.865143,-87.73248,0
JK213532,41.75425,-87.607735,0
JK213518,41.891582,-87.634445,0
JK213539,41.93359,-87.786995,0
JK213624,41.90389,-87.63214,0
JK213520,41.80748,-87.68808,0
JK213529,41.89968,-87.64332,0
JK213528,41.88746,-87.65336,0
JK213526,41.76926,-87.56823,0
JK213515,41.86751,-87.686966,0
JK213513,41.727665,-87.6446,0
JK216581,41.92129,-87.75975,0
JK213527,41.90364,-87.64784,0
JK213511,41.908344,-87.76338,0
JK213630,41.75171,-87.568146,0
JK213494,41.883606,-87.707634,0
JK213505,41.90365,-87.6474,0
JK213502,41.847435,-87.70878,0
JK214590,41.691414,-87.66882,0
JK213512,41.97118,-87.68778,0
JK213490,41.90323,-87.63445,0
JK213667,41.909847,-87.677444,0
JK213497,41.909946,-87.75266,0
JK213522,41.909946,-87.75266,0
JK213590,41.798016,-87.676125,0
JK213510,41.90971,-87.677444,0
JK213554,41.918045,-87.65736,0
JK213480,41.87768,-87.745964,0
JK213602,41.803226,-87.65832,0
JK213605,41.897804,-87.72739,0
JK216299,41.979824,-87.841515,-1
JK213482,41.878532,-87.70546,0
JK213486,41.834892,-87.6803,0
JK213485,41.801353,-87.64534,0
JK213478,41.797245,-87.69922,0
JK213476,41.748722,-87.61365,0
JK213626,41.893677,-87.63563,0
JK213468,41.900036,-87.71768,0
JK213519,41.7928,-87.70844,0
JK213677,41.8967,-87.62639,0
JK213474,41.810852,-87.7053,0
JK215135,41.748722,-87.61365,0
JK213479,41.77116,-87.679665,0
JK214802,41.93445,-87.72461,0
JK213467,41.69713,-87.62438,0
JK213459,41.71387,-87.53737,2
JK213460,41.88657,-87.66328,0
JK213462,41.76189,-87.62398,0
JK213483,41.847427,-87.64604,0
JK213458,41.98179,-87.70883,0
JK213452,41.93488,-87.636734,0
JK213445,41.881733,-87.75156,0
JK213568,41.934277,-87.664925,0
JK213998,41.75217,-87.63434,0
JK213461,41.68232,-87.6704,0
JK213443,41.901184,-87.76683,0
JK213433,41.895767,-87.75684,0
JK213466,41.855167,-87.64657,0
JK213761,41.714066,-87.63574,0
JK215349,41.743298,-87.614716,0
JK213424,41.76923,-87.569855,0
JK216186,41.91854,-87.66013,0
JK214212,41.922752,-87.645,0
JK213550,41.995968,-87.68659,0
JK213888,41.89158,-87.634674,0
JK213435,41.777058,-87.652,0
JK213446,41.90362,-87.64897,0
JK213416,41.850655,-87.62375,0
JK213436,41.909943,-87.72119,0
JK213472,41.85669,-87.69437,0
JK213440,41.866795,-87.71543,0
JK213816,41.786034,-87.6486,0
JK213457,41.71158,-87.62963,0
JK213404,41.918793,-87.743225,0
JK213835,41.9531,-87.65208,0
JK213434,41.7448,-87.60506,0
JK213419,41.8932,-87.633415,0
JK213821,41.95687,-87.713005,0
JK215863,41.75122,-87.556526,0
JK213610,41.877594,-87.642525,0
JK213885,41.746346,-87.65484,0
JK213463,41.889454,-87.628,0
JK214035,41.84516,-87.725204,0
JK216416,41.953865,-87.712234,0
JK213410,41.812893,-87.690674,0
JK213407,41.81172,-87.63945,0
JK213400,41.78972,-87.62558,0
JK213418,41.810665,-87.5936,0
JK216090,41.967808,-87.67257,0
JK213841,41.8912,-87.620224,0
JK213805,41.801414,-87.61939,0
JK213409,41.89166,-87.6288,0
JK213926,41.947,-87.7503,0
JK215368,41.872993,-87.63063,0
JK213665,41.920998,-87.78536,0
JK228803,41.98023,-87.76234,0
JK213517,41.78972,-87.62558,0
JK213389,41.742176,-87.56731,0
JK213377,41.80025,-87.70375,0
JK213384,41.768597,-87.66076,0
JK213378,41.813885,-87.70294,0
JK213383,41.857513,-87.65155,0
JK213393,41.753567,-87.564644,0
JK213379,41.888206,-87.75535,0
JK213399,41.949837,-87.65864,0
JK213375,41.74534,-87.60507,0
JK213382,41.750355,-87.5991,0
JK213535,41.906517,-87.77309,0
JK213386,41.878155,-87.74934,0
JK213372,41.8772,-87.76172,0
JK213548,41.758568,-87.60619,0
JK213373,41.949677,-87.64323,0
JK213832,41.896008,-87.63123,0
JK215217,41.954536,-87.651146,0
JK213573,41.977654,-87.697556,0
JK229710,41.851032,-87.718636,0
JK216131,41.801025,-87.65262,0
JK213376,41.951893,-87.74728,0
JK213863,41.9159,-87.71511,0
JK222155,41.941948,-87.82525,-1
JK213558,41.886127,-87.64132,0
JK215771,41.754494,-87.56507,0
JK214586,41.912586,-87.72764,0
JK214233,41.884098,-87.67523,0
JK213545,41.735165,-87.545784,0
JK213415,41.784298,-87.711754,0
JK213422,41.776093,-87.615524,0
JK213368,41.907593,-87.76381,0
JK214021,41.78502,-87.61091,0
JK213359,41.702774,-87.62578,0
JK213369,41.765705,-87.61566,0
JK213351,41.86544,-87.73127,0
JK213363,41.790108,-87.622345,0
JK214156,41.858147,-87.712746,0
JK216496,41.830166,-87.646095,0
JK213352,41.857536,-87.66614,0
JK213364,41.793148,-87.65727,0
JK213332,41.702656,-87.6427,0
JK213395,41.702656,-87.6427,0
JK214985,41.874126,-87.628685,0
JK213930,41.738598,-87.65463,0
JK213812,41.7415,-87.60496,0
JK218648,41.92138,-87.7279,0
JK216296,41.763027,-87.593346,0
JK213488,41.97512,-87.6989,0
JK213337,41.863472,-87.72266,0
JK213828,41.9531,-87.65208,0
JK213421,41.682167,-87.656654,0
JK213345,41.74349,-87.6038,0
JK213326,41.773228,-87.67133,0
JK213331,41.89968,-87.765564,0
JK213388,41.873634,-87.7101,0
JK213874,41.795025,-87.66947,0
JK214846,41.776314,-87.59611,0
JK213350,41.848976,-87.7198,0
JK214048,41.932415,-87.74418,0
JK217194,41.90851,-87.7547,0
JK213327,41.855717,-87.72362,0
JK213329,41.952095,-87.77778,0
JK213310,41.86409,-87.706825,0
JK213335,41.771915,-87.687485,0
JK213336,41.893394,-87.76662,0
JK213316,41.919983,-87.649185,0
JK213300,41.88548,-87.71434,0
JK213320,41.750656,-87.61496,0
JK213305,41.768433,-87.67423,0
JK214647,41.90128,-87.73365,0
JK218358,41.910957,-87.67836,0
JK216062,41.983646,-87.6589,0
JK213633,41.673412,-87.652725,0
JK215139,41.97618,-87.87642,-1
JK214759,41.904984,-87.67842,0
JK214098,41.877747,-87.626076,0
JK213319,41.715874,-87.61642,0
JK213294,41.86956,-87.74366,0
JK213317,41.871834,-87.62615,0
JK213292,41.745335,-87.59413,0
JK213380,41.852642,-87.646904,0
JK213309,41.893307,-87.76789,0
JK213283,41.904484,-87.76938,0
JK214897,41.765453,-87.628746,0
JK213279,41.868668,-87.74301,0
JK214157,41.942276,-87.64104,0
JK213334,41.790756,-87.73993,0
JK213289,41.902733,-87.7193,0
JK213288,41.741383,-87.61789,0
JK213275,41.882446,-87.75269,0
JK213282,41.70629,-87.621376,0
JK215191,41.972492,-87.71104,0
JK213269,41.90423,-87.761024,0
JK213284,41.855385,-87.69311,0
JK213276,41.962032,-87.71317,0
JK213271,41.930946,-87.78896,0
JK213674,41.75781,-87.62314,0
JK224393,41.758274,-87.55481,0
JK227219,41.87658,-87.6534,0
JK213715,41.77272,-87.57281,0
JK213636,41.961075,-87.77949,0
JK213291,41.939693,-87.750435,0
JK218864,41.942276,-87.64104,0
JK215735,41.978523,-87.836586,-1
JK213514,41.79195,-87.64267,0
JK213287,41.77019,-87.641716,0
JK213281,41.76085,-87.65037,0
JK213304,41.891403,-87.62806,0
JK214673,41.994244,-87.68097,0
JK213268,41.859566,-87.66992,0
JK216761,41.75441,-87.5736,0
JK213277,41.772343,-87.65361,0
JK213348,41.827625,-87.64669,0
JK214365,41.770737,-87.57398,0
JK213357,41.895794,-87.76161,0
JK213243,41.77593,-87.61552,0
JK223356,41.93544,-87.72545,0
JK213525,41.906483,-87.77309,0
JK213248,41.757282,-87.62798,0
JK216105,41.872063,-87.68687,0
JK213236,41.76458,-87.56113,0
JK213258,41.700844,-87.64386,0
JK213228,41.945236,-87.65493,0
JK213240,41.896553,-87.77367,0
JK213752,41.707855,-87.64894,0
JK213681,41.757835,-87.62153,0
JK213607,41.895756,-87.75807,0
JK215194,41.766804,-87.60562,0
JK213598,41.85043,-87.63475,0
JK220258,41.959774,-87.750465,0
JK221559,41.707756,-87.58071,-1
JK213237,41.679066,-87.63833,0
JK213346,41.86704,-87.65405,0
JK213244,41.7653,-87.58366,0
JK213264,41.755875,-87.659515,0
JK213204,41.73654,-87.54582,0
JK213950,41.959602,-87.73265,0
JK213213,41.773056,-87.644615,0
JK213836,41.866734,-87.62414,0
JK213198,41.76079,-87.643074,0
JK213256,41.96067,-87.66923,0
JK213217,41.780945,-87.621994,0
JK213199,41.79625,-87.6841,0
JK215266,41.913235,-87.66776,0
JK213212,41.942257,-87.66995,0
JK213205,41.91349,-87.763145,0
JK213498,41.882496,-87.62438,0
JK213648,41.71985,-87.56233,0
JK213181,41.867,-87.73097,0
JK213270,41.69164,-87.626465,0
JK213221,41.77152,-87.58461,0
JK213273,41.72876,-87.59858,0
JK213233,41.72876,-87.59858,0
JK213180,41.76079,-87.643074,0
JK213197,41.78944,-87.66689,0
JK215805,41.74128,-87.60071,0
JK213242,41.89801,-87.74587,0
JK213183,41.79479,-87.591896,0
JK213196,41.877823,-87.65518,0
JK213193,41.75847,-87.56273,0
JK213156,41.930946,-87.78896,0
JK213146,41.77958,-87.64478,0
JK213159,41.781185,-87.61565,0
JK216451,41.774323,-87.61309,0
JK218695,41.861107,-87.64982,0
JK213182,41.72476,-87.6118,0
JK213318,41.907772,-87.68715,0
JK213149,41.83404,-87.67437,0
JK213987,41.945137,-87.813545,-1
JK213618,41.88901,-87.72101,0
JK213921,41.89852,-87.63428,0
JK213170,41.867035,-87.72876,0
JK213569,41.85377,-87.62384,0
JK216452,41.90848,-87.67451,0
JK213465,41.752167,-87.664085,0
JK224028,41.851807,-87.702126,0
JK213492,41.89514,-87.62425,0
JK213169,41.864265,-87.7306,0
JK213130,41.903305,-87.67007,0
JK213127,41.877495,-87.7606,0
JK213919,41.819572,-87.62149,0
JK213576,41.93843,-87.63764,0
JK213551,41.910774,-87.70846,0
JK213160,41.74717,-87.70354,4
JK213119,41.867382,-87.71956,0
JK213162,41.79689,-87.60277,0
JK213122,41.895905,-87.6327,0
JK213936,41.74717,-87.70354,4
JK213136,41.736645,-87.6052,0
JK213218,41.877552,-87.67105,0
JK241517,41.752354,-87.600365,0
JK213963,41.880775,-87.62703,0
JK213481,41.895195,-87.66486,0
JK213134,41.794174,-87.703575,0
JK213123,41.870823,-87.71884,0
JK213132,41.983437,-87.72967,-1
JK214019,41.891075,-87.6578,0
JK213128,41.807064,-87.61953,0
JK213133,41.942196,-87.68825,0
JK213504,41.743717,-87.6827,0
JK213501,41.79634,-87.59037,0
JK213867,41.8818,-87.7465,0
JK213113,41.70083,-87.64508,0
JK213697,41.91071,-87.725136,0
JK214994,41.923233,-87.70617,0
JK213096,41.896152,-87.74828,0
JK213773,41.91802,-87.70382,0
JK213259,41.923954,-87.76763,0
JK213536,41.95234,-87.73924,0
JK228799,41.87856,-87.74824,0
JK213760,41.87765,-87.73048,0
